player_id;name;nationality;position;overall;age;hits;potential;team
210625;Kevin Mbabu;Switzerland;Defensor Derecho;77;25;13;82;VfL Wolfsburg 
209981;Yassine Bounou;Morocco;Arquero;77;29;2;78;Sevilla FC 
209519;Gaëtan Laborde;France;Delantero Centro;77;26;1;80;Montpellier Hérault SC 
209236;Guilherme;Brazil;Medio Centro Defensivo|Medio Central;77;29;1;77;Olympiacos CFP 
208622;Rubén Sobrino;Spain;Delantero Centro|Medio Derecho;77;28;4;77;Valencia CF 
208520;Hiroki Sakai;Japan;Defensor Derecho|Defensor Izquierdo;77;30;3;77;Olympique de Marseille 
208449;Christophe Hérelle;France;Defensor Derecho|Defensor Centro;77;27;1;78;OGC Nice 
208364;Clinton Mata;Angola;Defensor Derecho|Defensor Centro|Medio Derecho;77;27;4;79;Club Brugge KV 
208230;Andreas Samaris;Greece;Medio Centro Defensivo|Medio Central;77;31;1;77;SL Benfica 
207993;Sead Kolašinac;Bosnia & Herzegovina;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;77;27;14;80;Arsenal 
207948;Bertrand Traoré;Burkina Faso;Medio Derecho|Extremo Derecho;77;24;6;81;Olympique Lyonnais 
207939;Guido Pizarro;Argentina;Medio Centro Defensivo|Medio Central;77;30;3;77;Tigres U.A.N.L. 
206652;Sergio Rico;Spain;Arquero;77;26;7;79;Paris Saint-Germain 
206493;Yunis Abdelhamid;Morocco;Defensor Centro;77;32;1;77;Stade de Reims 
206058;Mattia De Sciglio;Italy;Defensor Derecho|Defensor Izquierdo;77;27;22;78;Juventus 
205855;Marko Livaja;Croatia;Delantero Centro|Medio Centro Ofensivo|Media Punta;77;26;1;79;AEK Athens 
205850;Leonardo Pavoletti;Italy;Delantero Centro;77;31;7;77;Cagliari 
205431;Niclas Füllkrug;Germany;Delantero Centro;77;27;2;78;SV Werder Bremen 
205427;Djaniny;Cape Verde;Delantero Centro|Medio Derecho|Medio Centro Ofensivo;77;29;1;77;Al Ahli 
205391;Soualiho Meïté;France;Medio Centro Defensivo|Medio Central;77;26;0;80;Torino 
205186;Paulo Gazzaniga;Argentina;Arquero;77;28;7;80;Tottenham Hotspur 
205083;Fayçal Fajr;Morocco;Medio Centro Defensivo|Medio Central;77;31;0;77;Getafe CF 
204936;John Egan;Republic of Ireland;Defensor Centro;77;27;9;79;Sheffield United 
204691;Mauricio Pereyra;Uruguay;Medio Central|Medio Centro Ofensivo|Extremo Derecho;77;30;2;77;Orlando City Soccer Club 
204538;Raúl Ruidíaz;Peru;Delantero Centro;77;30;5;77;Seattle Sounders FC 
204497;Kevin Stöger;Austria;Medio Central|Medio Centro Ofensivo;77;26;2;78;Fortuna Düsseldorf 
204308;Hendrik Van Crombrugge;Belgium;Arquero;77;27;0;80;RSC Anderlecht 
204125;Jan Boril;Czech Republic;Defensor Derecho|Defensor Izquierdo|Defensor Centro;77;29;3;77;SK Slavia Praha 
204082;John Brooks;United States;Defensor Centro;77;27;10;80;VfL Wolfsburg 
203106;Leonardo Bittencourt;Germany;Medio Derecho|Medio Central|Medio Centro Ofensivo;77;26;5;79;SV Werder Bremen 
203030;Robin Knoche;Germany;Defensor Centro;77;28;2;79;VfL Wolfsburg 
202849;Jannik Vestergaard;Denmark;Defensor Centro;77;27;8;78;Southampton 
202429;Danny da Costa;Germany;Carrilero Derecho|Defensor Derecho|Medio Derecho|Extremo Derecho;77;27;7;79;Eintracht Frankfurt 
202054;Naldo;Brazil;Defensor Centro;77;31;3;77;RCD Espanyol 
201939;Cristiano Piccini;Italy;Defensor Derecho;77;27;3;78;Valencia CF 
201860;Ermin Bicakcic;Bosnia & Herzegovina;Defensor Centro;77;30;0;77;TSG 1899 Hoffenheim 
201858;Nicola Sansone;Italy;Delantero Centro|Medio Centro Ofensivo|Extremo Izquierdo;77;28;2;77;Bologna 
201262;Vladimír Darida;Czech Republic;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;77;29;2;77;Hertha BSC 
201144;Milan Badelj;Croatia;Medio Centro Defensivo|Medio Central;77;31;1;77;Fiorentina 
200353;Adama Soumaoro;France;Defensor Centro;77;28;5;80;Genoa 
200318;Mark Uth;Germany;Delantero Centro|Medio Centro Ofensivo|Media Punta;77;28;5;77;1. FC Köln 
200228;Bruno;Spain;Defensor Centro;77;30;0;77;Levante UD 
200094;Magomed Ozdoev;Russia;Medio Centro Defensivo|Medio Central;77;27;2;78;Free Agents 
200054;Pedro Obiang;Equatorial Guinea;Medio Centro Defensivo|Medio Central;77;28;1;78;Sassuolo 
199833;Lars Unnerstall;Germany;Arquero;77;30;2;78;PSV 
199652;Dennis Praet;Belgium;Medio Central|Medio Centro Ofensivo;77;26;7;80;Leicester City 
198949;Kévin Malcuit;France;Defensor Derecho|Medio Derecho;77;28;13;77;Napoli 
198946;Danilo D'Ambrosio;Italy;Defensor Derecho|Defensor Izquierdo|Defensor Centro;77;31;11;77;Inter 
198719;Nathan Redmond;England;Medio Izquierdo|Media Punta;77;26;3;78;Southampton 
198658;Fredrik Midtsjø;Norway;Medio Centro Defensivo|Medio Central;77;26;1;79;AZ 
198657;Jonas Svensson;Norway;Defensor Derecho;77;27;3;78;AZ 
198513;Cláudio Ramos;Portugal;Arquero;77;28;3;80;CD Tondela 
198368;Tomás Pina;Spain;Medio Centro Defensivo|Medio Central;77;32;0;77;D. Alavés 
198230;Germán;Spain;Defensor Centro;77;33;0;77;Granada CF 
198140;Rogelio Funes Mori;Argentina;Delantero Centro;77;29;4;77;Monterrey 
197837;Dedryck Boyata;Belgium;Defensor Centro;77;29;3;77;Hertha BSC 
197756;Jordan Ayew;Ghana;Delantero Centro|Medio Derecho;77;28;6;77;Crystal Palace 
195202;Tom Cairney;Scotland;Medio Central|Medio Centro Ofensivo;77;29;6;77;Fulham 
194958;Aaron Mooy;Australia;Medio Central|Medio Centro Ofensivo;77;29;4;77;Brighton & Hove Albion 
194957;Phil Jones;England;Defensor Centro;77;28;15;77;Manchester United 
194932;Andros Townsend;England;Delantero Centro|Medio Derecho|Extremo Derecho;77;29;1;77;Crystal Palace 
194845;Wahbi Khazri;Tunisia;Delantero Centro|Medio Centro Ofensivo;77;29;6;77;AS Saint-Étienne 
194229;Hugo Mallo;Spain;Defensor Derecho;77;29;2;77;RC Celta 
194209;Youssef El Arabi;Morocco;Delantero Centro;77;33;2;77;Olympiacos CFP 
193886;Daniel Didavi;Germany;Medio Centro Ofensivo|Media Punta;77;30;1;77;VfB Stuttgart 
193532;Gary Medel;Chile;Defensor Centro|Medio Centro Defensivo;77;32;11;77;Bologna 
193158;Davy Pröpper;Netherlands;Medio Centro Defensivo|Medio Central;77;28;7;77;Brighton & Hove Albion 
193061;Roberto Pereyra;Argentina;Medio Izquierdo;77;29;5;77;Watford 
193011;Steve Cook;England;Defensor Centro;77;29;1;77;AFC Bournemouth 
192722;Romain Hamouma;France;Medio Derecho|Media Punta|Extremo Derecho;77;33;0;77;AS Saint-Étienne 
192708;Carlos Eduardo;Brazil;Medio Izquierdo|Medio Centro Ofensivo;77;30;2;77;Al Hilal 
192546;Enda Stevens;Republic of Ireland;Carrilero Izquierdo|Extremo Izquierdo;77;30;4;77;Sheffield United 
191076;Jóhann Berg Gu?mundsson;Iceland;Medio Derecho|Medio Izquierdo;77;29;6;77;Burnley 
191053;Tomás Rincón;Venezuela;Medio Centro Defensivo|Medio Central;77;32;3;77;Torino 
190778;Jeroen Zoet;Netherlands;Arquero;77;29;4;78;FC Utrecht 
190745;Marco Silvestri;Italy;Arquero;77;29;5;77;Hellas Verona 
190362;Teemu Pukki;Finland;Delantero Centro;77;30;62;77;Norwich City 
190149;De Marcos;Spain;Defensor Derecho|Extremo Derecho;77;31;2;77;Athletic Club 
190113;Mert Günok;Turkey;Arquero;77;31;6;77;Medipol Basaksehir FK 
189681;Rafael;Brazil;Defensor Derecho;77;30;6;77;Olympique Lyonnais 
189506;Victor Sánchez;Spain;Defensor Derecho|Medio Centro Defensivo|Medio Central;77;32;1;77;RCD Espanyol 
189461;Jack Wilshere;England;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;77;28;12;77;West Ham United 
189423;Souza;Brazil;Medio Centro Defensivo|Medio Central;77;31;3;77;Al Ahli 
189324;Alex McCarthy;England;Arquero;77;30;0;77;Southampton 
189280;Ashley Westwood;England;Medio Central;77;30;1;77;Burnley 
189177;John Fleck;Scotland;Medio Central;77;28;2;77;Sheffield United 
188955;Gustavo Bou;Argentina;Delantero Centro|Medio Centro Ofensivo;77;30;1;77;New England Revolution 
188770;Admir Mehmedi;Switzerland;Media Punta|Extremo Derecho|Extremo Izquierdo;77;29;1;77;VfL Wolfsburg 
188388;Ryad Boudebouz;Algeria;Medio Derecho|Medio Centro Ofensivo;77;30;2;77;AS Saint-Étienne 
188268;Lautaro Acosta;Argentina;Delantero Centro|Extremo Derecho|Extremo Izquierdo;77;32;1;77;Club Atlético Lanús 
188103;Rochina;Spain;Medio Derecho|Medio Central|Medio Centro Ofensivo;77;29;1;77;Levante UD 
187735;Alan Dzagoev;Russia;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;77;30;12;77;PFC CSKA Moscow 
187570;Douglas;Brazil;Arquero;77;37;3;77;Vitória Guimarães 
186801;Cheikhou Kouyaté;Senegal;Medio Centro Defensivo|Medio Central;77;30;3;77;Crystal Palace 
186682;Montoro;Spain;Medio Centro Defensivo;77;32;0;77;Granada CF 
186143;Oliver Norwood;Northern Ireland;Medio Central;77;29;7;77;Sheffield United 
184949;Mariano;Brazil;Defensor Derecho;77;34;1;77;Galatasaray SK 
184858;Alan Kardec;Brazil;Delantero Centro|Extremo Derecho|Extremo Izquierdo;77;31;2;77;Chongqing Dangdai Lifan FC SWM Team 
184252;Lucas Pratto;Argentina;Delantero Centro;77;32;4;77;River Plate 
184069;Sandro Wagner;Germany;Delantero Centro;77;32;8;77;Tianjin TEDA FC 
183855;Angelo Ogbonna;Italy;Defensor Centro;77;32;5;77;West Ham United 
183580;Nils Petersen;Germany;Delantero Centro;77;31;3;77;Sport-Club Freiburg 
183427;Fabian Delph;England;Defensor Izquierdo|Medio Centro Defensivo|Medio Central;77;30;6;77;Everton 
183285;Mamadou Sakho;France;Defensor Centro;77;30;5;77;Crystal Palace 
183129;Ciaran Clark;Republic of Ireland;Defensor Centro;77;30;4;77;Newcastle United 
183125;Troy Deeney;England;Delantero Centro;77;32;13;77;Watford 
182941;Pablo Aguilar;Paraguay;Defensor Centro;77;33;2;77;Cruz Azul 
182495;Martín Cáceres;Uruguay;Defensor Derecho|Defensor Centro;77;33;12;77;Fiorentina 
180334;Marcelo;Brazil;Defensor Centro;77;33;3;77;Olympique Lyonnais 
179789;Damien Da Silva;France;Defensor Centro;77;32;1;77;Stade Rennais FC 
179560;Miralem Sulejmani;Serbia;Medio Izquierdo;77;31;3;77;BSC Young Boys 
179527;Loïc Rémy;France;Delantero Centro;77;33;7;77;LOSC Lille 
178255;Ryan Donk;Netherlands;Defensor Centro|Medio Centro Defensivo;77;34;2;77;Galatasaray SK 
177553;Vieirinha;Portugal;Defensor Derecho|Medio Derecho|Medio Izquierdo;77;34;3;77;PAOK 
176733;Marcus Berg;Sweden;Delantero Centro|Media Punta;77;33;8;77;Free Agents 
176104;Valter Birsa;Slovenia;Medio Centro Ofensivo|Extremo Derecho;77;33;0;77;Cagliari 
175895;Vadis Odjidja-Ofoe;Belgium;Medio Centro Defensivo|Medio Central;77;31;1;77;KAA Gent 
174543;Claudio Bravo;Chile;Arquero;77;37;15;77;Manchester City 
173818;Adrián López;Spain;Delantero Centro|Medio Izquierdo;77;32;3;77;CA Osasuna 
173546;James Tomkins;England;Defensor Centro;77;31;1;77;Crystal Palace 
173474;Zlatko Junuzovic;Austria;Medio Izquierdo|Medio Central|Medio Centro Ofensivo;77;32;2;77;FC Red Bull Salzburg 
172862;Niklas Moisander;Finland;Defensor Centro;77;34;2;77;SV Werder Bremen 
172287;Manu García;Spain;Medio Centro Defensivo|Medio Central;77;34;2;77;D. Alavés 
171828;Ignacio Scocco;Argentina;Delantero Centro;77;35;0;77;River Plate 
169705;Ryan Bertrand;England;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;77;30;5;77;Southampton 
167905;Antonio Valencia;Ecuador;Defensor Derecho|Medio Centro Defensivo;77;34;11;77;LDU Quito 
164376;Graziano Pellè;Italy;Delantero Centro;77;35;2;77;Shandong Luneng TaiShan FC 
163301;Jonathan Orozco;Mexico;Arquero;77;34;1;77;Santos Laguna 
161754;Javi García;Spain;Defensor Centro|Medio Centro Defensivo|Medio Central;77;33;5;77;Real Betis 
160741;David Abraham;Argentina;Defensor Centro;77;34;3;77;Eintracht Frankfurt 
158133;Jefferson Farfán;Peru;Delantero Centro|Medio Derecho;77;35;6;77;Lokomotiv Moscow 
157304;Thomas Vermaelen;Belgium;Defensor Centro;77;34;6;77;Vissel Kobe 
155946;Robert Snodgrass;Scotland;Medio Derecho|Medio Central;77;32;2;77;West Ham United 
153177;Mauro Zárate;Argentina;Delantero Centro|Medio Centro Ofensivo|Media Punta;77;33;6;77;Boca Juniors 
146963;Javier Pinola;Argentina;Defensor Centro;77;37;2;77;River Plate 
146952;Iván Cuéllar;Spain;Arquero;77;36;3;77;CD Leganés 
142902;Andriy Pyatov;Ukraine;Arquero;77;36;0;77;Shakhtar Donetsk 
137351;Daniel Baier;Germany;Medio Centro Defensivo|Medio Central;77;36;1;77;FC Augsburg 
80;Emre Belözoglu;Turkey;Medio Centro Defensivo|Medio Central;77;39;6;77;Fenerbahçe SK 
251698;Kevin Berlaso;Ecuador;Defensor Derecho;76;32;0;76;Free Agents 
251692;Alexander Aguilmera;Ecuador;Defensor Centro;76;34;0;76;Free Agents 
251691;Alan Zamorado;Ecuador;Medio Izquierdo;76;39;0;76;Free Agents 
247263;Edmond Tapsoba;Burkina Faso;Defensor Centro;76;21;17;86;Bayer 04 Leverkusen 
247030;Petr Ševcík;Czech Republic;Medio Centro Defensivo|Medio Derecho|Medio Central;76;26;0;79;SK Slavia Praha 
246960;Mohamed Ihattaren;Netherlands;Medio Centro Ofensivo|Extremo Derecho;76;18;34;88;PSV 
245327;Ángelo Damián Vera;Uruguay;Delantero Centro|Media Punta;76;32;0;76;Free Agents 
245326;Mauro Agustín Fagundez;Uruguay;Medio Centro Defensivo;76;36;0;76;Free Agents 
245322;Guillermo Luis Ichazo;Uruguay;Defensor Derecho|Defensor Izquierdo|Defensor Centro;76;28;2;76;Free Agents 
244467;Ondrej Kolár;Czech Republic;Arquero;76;25;2;81;SK Slavia Praha 
244316;Luís Maximiano;Portugal;Arquero;76;21;20;86;Sporting CP 
243780;Kangin Lee;Korea Republic;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;76;19;33;86;Valencia CF 
240716;Mathías Olivera;Uruguay;Defensor Izquierdo|Medio Izquierdo;76;22;7;84;Getafe CF 
240702;Roman Yaremchuk;Ukraine;Delantero Centro|Medio Izquierdo;76;24;2;80;KAA Gent 
240190;Kunde Malong;Cameroon;Medio Centro Defensivo|Medio Central;76;25;5;81;1. FSV Mainz 05 
239837;Alexis Mac Allister;Argentina;Medio Central|Medio Centro Ofensivo|Extremo Izquierdo;76;21;20;86;Brighton & Hove Albion 
239015;Emmanuel Dennis;Nigeria;Delantero Centro|Extremo Derecho|Extremo Izquierdo;76;22;6;83;Club Brugge KV 
238744;Weston McKennie;United States;Defensor Centro|Medio Centro Defensivo|Medio Central;76;21;18;86;FC Schalke 04 
238095;Nikola Milenkovic;Serbia;Defensor Derecho|Defensor Centro;76;22;28;83;Fiorentina 
237819;Nicolás Domínguez;Argentina;Medio Centro Defensivo|Medio Central;76;22;22;88;Bologna 
237629;Arne Maier;Germany;Medio Centro Defensivo|Medio Central;76;21;9;85;Hertha BSC 
237604;Alan Franco;Argentina;Defensor Derecho|Defensor Centro;76;23;12;83;Independiente 
237207;Samuel Kalu;Nigeria;Medio Derecho|Medio Izquierdo|Extremo Derecho;76;22;7;81;FC Girondins de Bordeaux 
236791;Antonín Barák;Czech Republic;Medio Central|Medio Centro Ofensivo;76;25;4;79;Lecce 
236639;Xeka;Portugal;Medio Centro Defensivo|Medio Central;76;25;3;81;LOSC Lille 
236532;Robin Koch;Germany;Defensor Centro|Medio Centro Defensivo;76;24;5;80;Sport-Club Freiburg 
236506;Marcos Senesi;Argentina;Defensor Centro;76;23;6;85;Feyenoord 
236401;Noussair Mazraoui;Morocco;Defensor Derecho|Medio Central;76;22;12;82;Ajax 
236311;Marko Rog;Croatia;Medio Central;76;25;7;80;Cagliari 
236295;Aarón Martín;Spain;Defensor Izquierdo;76;23;6;83;1. FSV Mainz 05 
235997;Fran Beltrán;Spain;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;76;21;7;84;RC Celta 
235944;Brais Méndez;Spain;Medio Derecho|Medio Izquierdo;76;23;6;85;RC Celta 
235866;Christian Kouamé;Ivory Coast;Delantero Centro|Media Punta;76;22;13;83;Fiorentina 
235844;Edson Álvarez;Mexico;Defensor Centro|Medio Centro Defensivo;76;22;18;83;Ajax 
235134;Pablo Rosario;Netherlands;Medio Centro Defensivo|Medio Central;76;23;2;82;PSV 
234711;Josip Brekalo;Croatia;Medio Izquierdo|Extremo Izquierdo;76;22;4;84;VfL Wolfsburg 
234678;Joakim Mæhle;Denmark;Defensor Derecho;76;23;12;83;KRC Genk 
234573;Aurélio Buta;Portugal;Defensor Derecho|Medio Derecho;76;23;12;82;Royal Antwerp FC 
234569;Florentino;Portugal;Medio Centro Defensivo|Medio Central;76;20;30;86;SL Benfica 
234128;Luiz Araújo;Brazil;Medio Derecho|Medio Izquierdo;76;24;9;83;LOSC Lille 
233866;Odsonne Edouard;France;Delantero Centro;76;22;38;85;Celtic 
233631;Amath Ndiaye;Senegal;Medio Izquierdo;76;24;10;83;Getafe CF 
233556;Riccardo Orsolini;Italy;Medio Derecho|Medio Centro Ofensivo|Extremo Derecho;76;23;19;85;Bologna 
233265;Rémi Oudin;France;Medio Derecho|Medio Centro Ofensivo;76;23;1;80;FC Girondins de Bordeaux 
232999;Tyler Adams;United States;Carrilero Derecho|Medio Centro Defensivo|Extremo Derecho;76;21;27;86;RB Leipzig 
232244;Santiago Ascacíbar;Argentina;Medio Centro Defensivo|Medio Central;76;23;6;82;Hertha BSC 
232229;Justin Bijlow;Netherlands;Arquero;76;22;1;84;Feyenoord 
232144;Felix Uduokhai;Germany;Defensor Centro;76;22;2;81;FC Augsburg 
231416;Dodi Lukébakio;Belgium;Delantero Centro|Medio Derecho|Medio Izquierdo;76;22;8;82;Hertha BSC 
231102;Ludovic Blas;France;Medio Derecho|Medio Centro Ofensivo;76;22;8;83;FC Nantes 
230727;Gautier Larsonneur;France;Arquero;76;23;0;82;Stade Brestois 29 
230613;Amadou Diawara;Guinea;Medio Centro Defensivo|Medio Central;76;23;8;82;Roma 
230578;Mouctar Diakhaby;France;Defensor Centro;76;23;5;81;Valencia CF 
230528;Rafael Cachoira;Brazil;Defensor Centro|Medio Centro Defensivo;76;20;1;76;Fortaleza 
230502;Dênildo Stein;Brazil;Delantero Centro|Media Punta;76;36;0;76;Cruzeiro 
230453;David Seijalbo;Brazil;Medio Centro Defensivo;76;24;1;76;Cruzeiro 
230401;Duirval Diniz;Brazil;Defensor Derecho|Defensor Centro;76;24;1;76;Club Athletico Paranaense 
230388;Davi Parrela;Brazil;Defensor Centro|Medio Centro Defensivo;76;20;2;76;Avaí 
230371;Victildinho;Brazil;Defensor Derecho|Medio Derecho;76;24;0;76;Goiás 
230355;Rubens Freitosa;Brazil;Medio Central;76;36;1;76;Palmeiras 
230337;Andeson Trigo;Brazil;Defensor Izquierdo|Medio Izquierdo|Medio Centro Ofensivo;76;32;1;76;Fluminense 
230328;Pierrino Faria;Brazil;Arquero;76;36;0;76;Santos 
230318;Nelsildo Reis;Brazil;Arquero;76;20;4;76;Botafogo 
230317;Fred Aníbão;Brazil;Arquero;76;28;0;76;Club Athletico Paranaense 
230295;Cris Laranjeiros;Brazil;Defensor Centro;76;28;1;76;São Paulo 
230250;Emilio Piodão;Brazil;Medio Centro Defensivo|Medio Central;76;28;1;76;Bahia 
230241;Enzo Chissano;Brazil;Defensor Derecho|Defensor Izquierdo|Defensor Centro;76;28;1;76;Palmeiras 
230230;Eltildo Correia;Brazil;Defensor Derecho|Defensor Izquierdo|Defensor Centro;76;28;3;76;Atlético Mineiro 
230224;Juli Freitinho;Brazil;Defensor Centro;76;20;0;76;Bahia 
230197;Alexo Baia;Brazil;Defensor Derecho|Medio Derecho;76;32;1;76;Cruzeiro 
229862;Edu Expósito;Spain;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;76;23;2;84;SD Eibar 
229712;Jorge;Brazil;Defensor Izquierdo;76;24;5;80;AS Monaco Football Club SA 
229636;Gastón Pereiro;Uruguay;Medio Centro Ofensivo|Extremo Derecho;76;25;5;80;Cagliari 
228881;Davide Calabria;Italy;Defensor Derecho;76;23;27;82;Milan 
228819;Matías Vargas;Argentina;Medio Izquierdo|Medio Centro Ofensivo|Extremo Izquierdo;76;23;10;85;RCD Espanyol 
228747;Oussama Idrissi;Morocco;Extremo Izquierdo;76;24;5;81;AZ 
228579;Benjamin Henrichs;Germany;Defensor Derecho|Defensor Izquierdo|Medio Derecho;76;23;10;80;AS Monaco Football Club SA 
228414;Matheus Pereira;Brazil;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;76;24;13;82;West Bromwich Albion 
228302;Pedraza;Spain;Defensor Izquierdo|Carrilero Izquierdo|Medio Izquierdo|Extremo Izquierdo;76;24;3;81;Real Betis 
228295;Rob Holding;England;Defensor Centro;76;24;16;83;Arsenal 
228229;Fabián Balbuena;Paraguay;Defensor Centro;76;28;3;77;West Ham United 
227772;Gastón Giménez;Argentina;Defensor Centro|Medio Centro Defensivo|Medio Central;76;29;2;76;Chicago Fire Soccer Club 
227236;André-Franck Zambo Anguissa;Cameroon;Medio Centro Defensivo|Medio Central;76;24;10;82;Villarreal CF 
227234;Lucas Tousart;France;Medio Centro Defensivo|Medio Central;76;23;15;81;Olympique Lyonnais 
227222;Frédéric Guilbert;France;Carrilero Derecho|Defensor Derecho|Extremo Derecho;76;25;3;81;Aston Villa 
226637;Rubén Duarte;Spain;Defensor Izquierdo;76;24;3;81;D. Alavés 
226537;Vincent Janssen;Netherlands;Delantero Centro;76;26;10;79;Monterrey 
226379;Marcos Díaz;Argentina;Arquero;76;34;0;76;Boca Juniors 
226300;Ugurcan Çakir;Turkey;Arquero;76;24;10;81;Trabzonspor 
226078;Trezeguet;Egypt;Medio Derecho|Extremo Derecho|Extremo Izquierdo;76;25;8;79;Aston Villa 
225647;Martín Campaña;Uruguay;Arquero;76;31;1;76;Independiente 
225439;Rolando Mandragora;Italy;Medio Centro Defensivo|Medio Central;76;23;4;82;Udinese 
225293;Habib Diallo;Senegal;Delantero Centro;76;25;1;81;Football Club de Metz 
225161;Vallejo;Spain;Defensor Centro;76;23;18;82;Granada CF 
225028;Nemanja Radoja;Serbia;Medio Central;76;27;1;77;Levante UD 
225018;Florin Andone;Romania;Delantero Centro;76;27;4;77;Galatasaray SK 
224933;Kevin Lasagna;Italy;Delantero Centro;76;27;14;77;Udinese 
224869;Bustinza;Spain;Defensor Derecho|Defensor Centro;76;28;0;78;CD Leganés 
224490;Mehmet Zeki Çelik;Turkey;Defensor Derecho;76;23;29;82;LOSC Lille 
224425;Marius Wolf;Germany;Defensor Derecho|Medio Derecho;76;25;5;79;Hertha BSC 
224371;Jarrod Bowen;England;Medio Derecho;76;23;7;83;West Ham United 
224294;Lewis Cook;England;Medio Central;76;23;6;82;AFC Bournemouth 
224158;Sofyan Amrabat;Morocco;Medio Central;76;23;10;83;Hellas Verona 
224081;Kalvin Phillips;England;Defensor Centro|Medio Centro Defensivo;76;24;33;82;Leeds United 
223816;Jonathan Rodríguez;Uruguay;Delantero Centro|Extremo Izquierdo;76;27;4;79;Cruz Azul 
223710;Vedat Muriqi;Kosovo;Delantero Centro;76;26;10;79;Fenerbahçe SK 
223550;Jonas Omlin;Switzerland;Arquero;76;26;1;81;FC Basel 1893 
223334;Joelinton;Brazil;Delantero Centro|Medio Izquierdo;76;23;9;82;Newcastle United 
223329;Andrea Conti;Italy;Defensor Derecho|Medio Derecho;76;26;12;79;Milan 
223053;Ángel Mena;Ecuador;Medio Derecho|Medio Centro Ofensivo|Extremo Derecho;76;32;2;76;Club León 
